NAME,BRANDNAME,PB_ID,TRADE_NAME,FRANCHISE_NAME,ISO3,AREANAME4,AREANAME3,AREANAME2,AREANAME1,STABB,POSTCODE,FORMATTEDADDRESS,MAINADDRESSLINE,ADDRESSLASTLINE,LONGITUDE,LATITUDE,GEORESULT,CONFIDENCE_CODE,COUNTRY_ACCESS_CODE,TEL_NUM,FAXNUM,EMAIL,HTTP,OPEN_24H,BUSINESS_LINE,SIC1,SIC2,SIC8,SIC8_DESCRIPTION,ALT_INDUSTRY_CODE,MICODE,TRADE_DIVISION,GROUP,CLASS,SUB_CLASS,EMPLOYEE_HERE,EMPLOYEE_COUNT,YEAR_START,SALES_VOLUME_LOCAL,SALES_VOLUME_US_DOLLARS,CURRENCY_CODE,AGENT_CODE,LEGAL_STATUS_CODE,STATUS_CODE,SUBSIDIARY_INDICATOR,PARENT_BUSINESS_NAME,PARENT_ADDRESS,PARENT_STREET_ADDRESS,PARENT_AREANAME3,PARENT_AREANAME1,PARENT_COUNTRY,PARENT_POSTCODE,DOMESTIC_ULTIMATE_BUSINESS_NAME,DOMESTIC_ULTIMATE_ADDRESS,DOMESTIC_ULTIMATE_STREET_ADDRESS,DOMESTIC_ULTIMATE_AREANAME3,DOMESTIC_ULTIMATE_AREANAME1,DOMESTIC_ULTIMATE_POSTCODE,GLOBAL_ULTIMATE_INDICATOR,GLOBAL_ULTIMATE_BUSINESS_NAME,GLOBAL_ULTIMATE_ADDRESS,GLOBAL_ULTIMATE_STREET_ADDRESS,GLOBAL_ULTIMATE_AREANAME3,GLOBAL_ULTIMATE_AREANAME1,GLOBAL_ULTIMATE_COUNTRY,GLOBAL_ULTIMATE_POSTCODE,FAMILY_MEMBERS,HIERARCHY_CODE,TICKER_SYMBOL,EXCHANGE_NAME,geom
SHAMPOO ME SALON,,2018547250,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11225,"829 NOSTRAND AVE, BROOKLYN, NY 11225",829 NOSTRAND AVE,"BROOKLYN, NY 11225",-73.950342,40.668333,S8HPNTSCZA,HIGH,,(347) 413-8590,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.950342 40.668333)
GONZALEZ BEAUTY SALON,,2018549285,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10002,"201 CLINTON ST, NEW YORK, NY 10002",201 CLINTON ST,"NEW YORK, NY 10002",-73.987297,40.714100,S8HPNTSCZA,HIGH,,(212) 227-0789,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.987297 40.7141)
YES HAIR STUDIO,,2018558915,,,USA,,ASTORIA,QUEENS,NEW YORK,NY,11106,"3118 BROADWAY, ASTORIA, NY 11106",3118 BROADWAY,"ASTORIA, NY 11106",-73.924877,40.761458,S8HPNTSCZA,HIGH,,(718) 706-9726,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.924877 40.761458)
CHEZ MADLEN,,2018560642,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11223,"805 KINGS HWY, BROOKLYN, NY 11223",805 KINGS HWY,"BROOKLYN, NY 11223",-73.964448,40.606786,S8HPNTSCZA,HIGH,,(718) 339-0222,,,WWW.CHEZMADLEN.COM/,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.964448 40.606786)
ASHLEY'S BEAUTY SALON,,2018563054,,,USA,,BRONX,BRONX,NEW YORK,NY,10468,"25 E KINGSBRIDGE RD, BRONX, NY 10468",25 E KINGSBRIDGE RD,"BRONX, NY 10468",-73.896449,40.867278,S8HPNTSCZA,HIGH,,(718) 584-1376,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.896449 40.867278)
NASSAU MEDICAL SERVICES PC,,2018574304,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11216,"1440 FULTON ST, BROOKLYN, NY 11216",1440 FULTON ST,"BROOKLYN, NY 11216",-73.943192,40.679802,S8HPNTSCZA,HIGH,,(718) 778-1040,,,PLUS.GOOGLE.COM/110894978933645843687/ABOUT,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.943192 40.679802)
ZAWDITH HAIR SALON,,2018575349,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11203,"741 LINDEN BLVD, BROOKLYN, NY 11203",741 LINDEN BLVD,"BROOKLYN, NY 11203",-73.930879,40.653991,S8HPNTSCZA,HIGH,,(347) 787-7703,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.930879 40.653991)
HAIR EAST,,2018579147,,,USA,,GLEN COVE,NASSAU,NEW YORK,NY,11542,"172 FOREST AVE, GLEN COVE, NY 11542",172 FOREST AVE,"GLEN COVE, NY 11542",-73.615478,40.874130,S8HPNTSCZA,HIGH,,(516) 676-8050,,,WWW.HAIREAST.COM/,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.615478 40.87413)
NINA S HAIR SALON & NAILS,,2018579741,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11223,"2102 E 8TH ST, BROOKLYN, NY 11223",2102 E 8TH ST,"BROOKLYN, NY 11223",-73.963172,40.597913,S7HPNTSCZA,HIGH,,(718) 375-3737,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.963172 40.597913)
GOLDEN COMB HAIR STUDIO,,2018581784,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10027,"354 SAINT NICHOLAS AVE, NEW YORK, NY 10027",354 SAINT NICHOLAS AVE,"NEW YORK, NY 10027",-73.950745,40.812374,S8HPNTSCZA,HIGH,,(800) 414-4223,,,WWW.FACEBOOK.COM/PAGES/GOLDEN-COMB-HAIR-STUDIO/146841235340402,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.950745 40.812374)
CLEEMAN EDMOND,,2018582378,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10128,"1065 PARK AVE, NEW YORK, NY 10128",1065 PARK AVE,"NEW YORK, NY 10128",-73.956252,40.780871,S8HPNTSCZA,HIGH,,(212) 289-0700,,,WWW.MANHATTANORTHOPEDIC.COM,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.956252 40.780871)
A HARVARD GRADUATE UROLOGIST,,2018584006,,,USA,,FLUSHING,QUEENS,NEW YORK,NY,11355,"13443 MAPLE AVE, FLUSHING, NY 11355",13443 MAPLE AVE,"FLUSHING, NY 11355",-73.829374,40.755371,S8HPNTSCZA,HIGH,,(718) 762-6899,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.829374 40.755371)
WISHNER FREDRICK CHIROPRACTOR,,2018587210,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10036,"130 W 42ND ST, NEW YORK, NY 10036",130 W 42ND ST,"NEW YORK, NY 10036",-73.985639,40.754963,S8HPNTSCZA,HIGH,,(212) 704-0368,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.985639 40.754963)
JAKE HAIR & NAILS SALON,,2018599802,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10032,"3778 BROADWAY, NEW YORK, NY 10032",3778 BROADWAY,"NEW YORK, NY 10032",-73.944697,40.833880,S8HPNTSCZA,HIGH,,(212) 283-6358,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.944697 40.83388)
KINGS ENTERPRISES,,2018601015,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11203,"763 UTICA AVE, BROOKLYN, NY 11203",763 UTICA AVE,"BROOKLYN, NY 11203",-73.930334,40.654646,S8HPNTSCZA,HIGH,,(347) 221-0843,,,DKELLC.COM,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.930334 40.654646)
DANIELLE BARNETT,,2018601664,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10028,"120 E 81ST ST, NEW YORK, NY 10028",120 E 81ST ST,"NEW YORK, NY 10028",-73.958342,40.776285,S7HPNTSCZA,HIGH,,(212) 472-2254,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.958342 40.776285)
WE GOT THE LOOK,,2018605011,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10018,"1372 BROADWAY, NEW YORK, NY 10018",1372 BROADWAY,"NEW YORK, NY 10018",-73.986914,40.752286,S8HPNTSCZA,HIGH,,(212) 840-2693,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.986914 40.752286)
MALIBU TANZ,,2018605228,,,USA,,STATEN ISLAND,RICHMOND,NEW YORK,NY,10308,"3911 AMBOY RD, STATEN ISLAND, NY 10308",3911 AMBOY RD,"STATEN ISLAND, NY 10308",-74.148844,40.551849,S8HPNTSCZA,HIGH,,(718) 967-8269,,,MALIBUTANZSI.COM,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.148844 40.551849)
BELLALASER,,2018606290,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11222,"680 MANHATTAN AVE, BROOKLYN, NY 11222",680 MANHATTAN AVE,"BROOKLYN, NY 11222",-73.951250,40.725132,S8HPNTSCZA,HIGH,,(718) 389-2491,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.95125 40.725132)
DE HAIR GALERY SALON,,2018611113,,,USA,,LARCHMONT,WESTCHESTER,NEW YORK,NY,10538,"2132 BOSTON POST RD, LARCHMONT, NY 10538",2132 BOSTON POST RD,"LARCHMONT, NY 10538",-73.752434,40.927367,S8HPNTSCZA,HIGH,,(914) 833-9480,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.752434 40.927367)
PERFECT COLOR TANNING SALON,,2018614787,,,USA,,MASSAPEQUA PARK,NASSAU,NEW YORK,NY,11762,"1024 PARK BLVD, MASSAPEQUA PARK, NY 11762",1024 PARK BLVD,"MASSAPEQUA PARK, NY 11762",-73.455908,40.679157,S7HPNTSCZA,HIGH,,(516) 798-3799,,,PERFECTCOLORTANNING.COM,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.455908 40.679157)
CAROL MAVRONICOLAS,,2018618882,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10010,"915 BROADWAY, NEW YORK, NY 10010",915 BROADWAY,"NEW YORK, NY 10010",-73.989987,40.739825,S8HPNTSCZA,HIGH,,(212) 533-1898,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.989987 40.739825)
SALON 78,,2018626315,,,USA,,GLEN COVE,NASSAU,NEW YORK,NY,11542,"58 FOREST AVE, GLEN COVE, NY 11542",58 FOREST AVE,"GLEN COVE, NY 11542",-73.625063,40.871479,S8HPNTSCZA,HIGH,,(516) 671-3535,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.625063 40.871479)
H2O PLUS,,2018627558,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10022,"511 MADISON AVE, NEW YORK, NY 10022",511 MADISON AVE,"NEW YORK, NY 10022",-73.974116,40.759545,S7HPNTSCZA,HIGH,,(212) 750-8119,,,WWW.H2OPLUS.COM/,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.974116 40.759545)
BEAUTY BAR,,2018638682,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10034,"204 SHERMAN AVE, NEW YORK, NY 10034",204 SHERMAN AVE,"NEW YORK, NY 10034",-73.921260,40.865713,S8HPNTSCZA,HIGH,,(212) 942-1800,,,WWW.THEBEAUTYBAR.COM,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.92126 40.865713)
MARIE VIARD JOSEPHE MD,,2018639573,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10021,"111 E 75TH ST, NEW YORK, NY 10021",111 E 75TH ST,"NEW YORK, NY 10021",-73.961334,40.772856,S8HPNTSCZA,HIGH,,(212) 288-8855,,,PLUS.GOOGLE.COM/111078366523343748167/ABOUT,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.961334 40.772856)
BRADFORD TEPPER MD,,2018642551,,,USA,,GLEN OAKS,QUEENS,NEW YORK,NY,11004,"7559 263RD ST, GLEN OAKS, NY 11004",7559 263RD ST,"GLEN OAKS, NY 11004",-73.711371,40.752756,S8HPNTSCZA,HIGH,,(516) 470-8061,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.711371 40.752756)
CLASSIX HAIR AND NAIL DESIGN,,2018667257,,,USA,,WANTAGH,NASSAU,NEW YORK,NY,11793,"2006 WANTAGH AVE, WANTAGH, NY 11793",2006 WANTAGH AVE,"WANTAGH, NY 11793",-73.510606,40.671536,S5HPNTSCZA,HIGH,,(516) 781-4424,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.510606 40.671536)
LLOYD GOLDSTEIN,,2018668959,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10007,"11 PARK PL, NEW YORK, NY 10007",11 PARK PL,"NEW YORK, NY 10007",-74.008225,40.713163,S8HPNTSCZA,HIGH,,(212) 227-2055,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.008225 40.713163)
ROSE BEAUTY & BARBER SALON,,2018669886,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11212,"9409 CHURCH AVE, BROOKLYN, NY 11212",9409 CHURCH AVE,"BROOKLYN, NY 11212",-73.916905,40.654950,S7HPNTSCZA,HIGH,,(718) 485-1316,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.916905 40.65495)
LUCY'S BEAUTY SALON,,2018673197,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11207,"1363 BUSHWICK AVE, BROOKLYN, NY 11207",1363 BUSHWICK AVE,"BROOKLYN, NY 11207",-73.910773,40.685665,S8HPNTSCZA,HIGH,,(718) 919-5167,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.910773 40.685665)
GLAMOUR HAIRCUTTERS,,2018676013,,,USA,,BRONX,BRONX,NEW YORK,NY,10459,"1015 WESTCHESTER AVE, BRONX, NY 10459",1015 WESTCHESTER AVE,"BRONX, NY 10459",-73.893206,40.824170,S7HPNTSCZA,HIGH,,(718) 617-1347,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.893206 40.82417)
COUNCIL OF UNIVERSITY INSTITUTES FOR URBAN AFFAIRS,,2018685789,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10003,"65 5TH AVE, NEW YORK, NY 10003",65 5TH AVE,"NEW YORK, NY 10003",-73.993635,40.735683,S7HPNTSCZA,HIGH,,(212) 741-7912,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.993635 40.735683)
JET SETSALON,,2018706343,,,USA,,BRONX,BRONX,NEW YORK,NY,10467,"3662 WHITE PLAINS RD, BRONX, NY 10467",3662 WHITE PLAINS RD,"BRONX, NY 10467",-73.864136,40.880640,S8HPNTSCZA,HIGH,,(718) 975-0922,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.864136 40.88064)
BELGICA UNISEX BEAUTY SALON,,2018717648,,,USA,,OZONE PARK,QUEENS,NEW YORK,NY,11416,"9406 80TH ST, OZONE PARK, NY 11416",9406 80TH ST,"OZONE PARK, NY 11416",-73.860922,40.684395,S8HPNTSCZA,HIGH,,(718) 827-4003,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.860922 40.684395)
BRUCE A SEIDEMAN MD,,2018730012,,,USA,,GREAT NECK,NASSAU,NEW YORK,NY,11021,"600 NORTHERN BLVD, GREAT NECK, NY 11021",600 NORTHERN BLVD,"GREAT NECK, NY 11021",-73.715603,40.781229,S8HPNTSCZA,HIGH,,(516) 627-8717,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.715603 40.781229)
PRESTIGE BEAUTY SALON,,2018732993,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11225,"714 FLATBUSH AVE, BROOKLYN, NY 11225",714 FLATBUSH AVE,"BROOKLYN, NY 11225",-73.960109,40.655960,S8HPNTSCZA,HIGH,,(718) 488-0029,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.960109 40.65596)
HYPE HAIR STUDIO,,2018734478,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11225,"1059 NOSTRAND AVE, BROOKLYN, NY 11225",1059 NOSTRAND AVE,"BROOKLYN, NY 11225",-73.950508,40.662146,S8HPNTSCZA,HIGH,,(718) 493-0780,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.950508 40.662146)
G BEAUTY CENTER,,2018748635,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11213,"1188 PARK PL, BROOKLYN, NY 11213",1188 PARK PL,"BROOKLYN, NY 11213",-73.938190,40.672500,S8HPNTSCZA,HIGH,,(347) 413-8035,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.93819 40.6725)
PELHAM MEDICAL GROUP,,2018756294,,,USA,,PELHAM,WESTCHESTER,NEW YORK,NY,10803,"116 5TH AVE, PELHAM, NY 10803",116 5TH AVE,"PELHAM, NY 10803",-73.808965,40.912714,S7HPNTSCZA,HIGH,,(914) 738-0005,,,WWW.DOCSMEDICAL.COM,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.808965 40.912714)
SIMONE BETCHEN MD,,2018762044,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11219,"4802 10TH AVE, BROOKLYN, NY 11219",4802 10TH AVE,"BROOKLYN, NY 11219",-73.999084,40.639716,S8HPNTSCZA,HIGH,,(718) 283-7219,,,WWW.MAIMONIDESMED.ORG,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.999084 40.639716)
DIMPLE BEAUTY SALON,,2018762503,,,USA,,JACKSON HEIGHTS,QUEENS,NEW YORK,NY,11372,"8610 ROOSEVELT AVE, JACKSON HEIGHTS, NY 11372",8610 ROOSEVELT AVE,"JACKSON HEIGHTS, NY 11372",-73.879850,40.747793,S8HPNTSCZA,HIGH,,(718) 205-2866,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.87985 40.747793)
DECOTTIS SUE GENE,,2018762792,,,USA,,NEW YORK,NEW YORK,NEW YORK,NY,10016,"104 E 40TH ST, NEW YORK, NY 10016",104 E 40TH ST,"NEW YORK, NY 10016",-73.978035,40.750346,S8HPNTSCZA,HIGH,,(212) 685-3640,,,WWW.DRDECOTIIS.COM,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.978035 40.750346)
OWL & PUSSYCAT,,2018763845,,,USA,,BROOKLYN,KINGS,NEW YORK,NY,11205,"154 VANDERBILT AVE, BROOKLYN, NY 11205",154 VANDERBILT AVE,"BROOKLYN, NY 11205",-73.969920,40.692620,S8HPNTSCZA,HIGH,,(718) 522-5697,,,WWW.OWLANDPUSSYCATSALON.COM,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.96992 40.69262)
OONIES,,2018767508,,,USA,,WHITE PLAINS,WESTCHESTER,NEW YORK,NY,10603,"571 N BROADWAY, WHITE PLAINS, NY 10603",571 N BROADWAY,"WHITE PLAINS, NY 10603",-73.770034,41.052927,S7HPNTSCZA,HIGH,,(914) 997-7979,,,,,,7231,,72310000,BEAUTY SHOPS,,10010302,DIVISION I. - SERVICES,PERSONAL SERVICES,BEAUTY SHOPS,BEAUTY SHOPS/BEAUTY SALON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-73.770034 41.052927)
